0.9238957214	fill in
0.9174407351	look like
0.9131013915	get up
0.8968622397	come true
0.8951289782	talk about
0.8936681656	next to
0.8935414891	by bus
0.8904326918	school trip
0.8863104607	host family
0.8857931266	last year
0.8841065726	look at
0.8800511951	play basketball
0.8786599251	go to school
0.8758283235	every day
0.8747274544	in front of
0.8741063128	kind of
0.8740036127	blow out
0.8738720389	on weekends
0.8710479341	i'd like
0.8678270438	play soccer
0.8643562245	after school
0.8542298462	turn left
0.8522389536	turn right
0.8462551520	want to
0.8439151760	get dressed
0.8432763548	at home
0.8431865122	speak english
0.8423944015	sounds like
0.8387142130	watch tv
0.8345627191	play chess
0.8316065062	enjoy reading
0.8298577272	after dinner
0.8295739511	so much fun
0.8249518087	a lot of
0.8236390703	fire station
0.8219497456	go to bed
0.8210850516	listen to music
0.8203703686	boat races
0.8197712915	post office
0.8197712915	orange juice
0.8183986307	not much
0.8164725798	played badminton
0.8093055420	at school
0.8054422630	play volleyball
0.8026864291	make friends
0.8010874794	computer games
0.8004255646	across from
0.7977277505	think of
0.7969895818	the back of
0.7961782882	every morning
0.7947044921	feed chickens
0.7920501272	on saturday morning
0.7916530805	half past
0.7890735126	get to
0.7882649891	playing basketball
0.7820491130	a symbol of
0.7817017785	any other night
0.7816041787	at night
0.7801356706	go along
0.7791022392	on time
0.7774819843	aunt sally
0.7754229132	at least
0.7751198961	let's see
0.7746221032	sounds good
0.7744593455	lots of
0.7703847252	africa
0.7700688419	eat breakfast
0.7683477520	went to
0.7665346158	& pron
0.7658015162	talk to
0.7634193146	right now
0.7631736926	notes on
0.7621991285	by train
0.7603022509	by bike
0.7597359219	get lost
0.7587790829	own conversations
0.7586594574	that road
0.7586299291	ask and answer questions about
0.7574295716	get home from school
0.7568502304	many trees
0.7561030812	play computer games
0.7550708306	every saturday
0.7546732726	good luck
0.7503970409	an elephant
0.7480022556	joe
0.7421865741	around here
0.7421486194	grow apples
0.7419686183	police station
0.7412544900	to get there
0.7391079627	last weekend
0.7387664381	lets see
0.7381547670	clothes store
0.7377016937	blonde hair
0.7360429564	at seven
