0.7284035744	walk
0.7273594487	hope
0.7113776847	lie
0.7038914557	oo
0.7027211011	wait
0.6952638806	important
0.6933897059	learn
0.6876466910	3b
0.6871372668	hit
0.6784145611	die
0.6784145611	talking
0.6784145611	sore
0.6783210370	hard
0.6778913426	set
0.6778913426	future
0.6778913426	library
0.6731944394	began
0.6731944394	sweep
0.6731944394	answers
0.6731944394	asleep
0.6731944394	storm
0.6731944394	toothache
0.6731944394	stones
0.6731944394	gold
0.6731944394	continue
0.6731944394	means
0.6731234480	basketball
0.6731234480	sleep
0.6726709420	live
0.6710006422	fa
0.6696559603	high
0.6692670307	rainstorm
0.6690818455	text
0.6662228902	4b
0.6662228902	fever
0.6662132982	music
0.6662101870	events
0.6646559603	idea
0.6642723996	free
0.6638873966	country
0.6635540398	emperor
0.6635540398	letter
0.6635540398	dog
0.6631028613	fall
0.6629045541	1a
0.6629045541	spirit
0.6613669229	favorite
0.6607045332	watch
0.6599654152	movies
0.6583624400	rest
0.6582170861	times
0.6563634818	accident
0.6561716183	buy
0.6556420988	eee
0.6554671776	dream
0.6554671776	older
0.6552165781	mountain
0.6546830815	rock
0.6546830815	conversations
0.6542752179	week
0.6541052135	words
0.6534960383	morning
0.6532628536	rubbish
0.6532099769	finished
0.6531869406	wrong
0.6527849817	thing
0.6527849817	longer
0.6527849817	surprise
0.6525247628	night
0.6522684637	fight
0.6522684637	wall
0.6511358707	story
0.6511203651	questions
0.6506911913	park
0.6501346113	matter
0.6491981543	money
0.6491608696	stop
0.6479447638	years
0.6476543781	lives
0.6476543781	dress
0.6476543781	kilos
0.6476543781	bigger
0.6476543781	earlier
0.6476543781	difficulties
0.6476543781	sports
0.6476543781	decided
0.6476543781	report
0.6476543781	throat
0.6476543781	begin
0.6474541456	ways
0.6474541456	stick
0.6474541456	shame
0.6469847360	true
0.6469847360	lost
0.6463616449	bit
0.6463616449	bikes
0.6463616449	face
0.6462781269	family
0.6455322773	monkey
0.6450099924	climbing
0.6449355312	house
0.6446963683	couple
0.6438188645	clothes
0.6433956297	cut
0.6433610222	dinner
0.6428811881	animals
0.6418056106	days
0.6417480448	plan
0.6411759755	mountains
0.6410362653	long
0.6404034443	facts
0.6397653967	classes
0.6397653967	a.m
0.6397653967	wanted
0.6397653967	singer
0.6396843269	run
0.6396842618	feel
0.6387064898	finish
0.6387004416	competition
0.6387004416	honest
0.6387004416	present
0.6374413364	school
0.6365553849	water
0.6362348864	bike
0.6360436145	ae
0.6359769124	happened
0.6351342128	island
0.6348908128	language
0.6348696075	health
0.6346221448	2b
0.6345975461	big
0.6344071032	pl
0.6337339743	room
0.6333459430	tea
0.6331720597	clean
0.6326907957	situation
0.6323979141	friend
0.6323888923	hand
0.6309225623	animal
0.6309225623	hospital
0.6308930127	sir
0.6307347696	panda
0.6305713023	city
0.6300150707	agree
0.6295691598	perfect
0.6293805509	man
0.6292467295	fe
0.6290173173	safari
0.6290173173	birds
0.6290173173	kind
0.6290173173	box
0.6290173173	weeks
0.6290173173	held
0.6290173173	journey
0.6288696281	visited
0.6288696281	babies
0.6288696281	midnight
0.6288696281	difficult
0.6288696281	dangerous
0.6288696281	weekend
0.6288696281	pop
0.6288696281	asked
0.6280164510	build
0.6280164510	suddenly
0.6280164510	bought
0.6280164510	classmates
0.6280164510	word
0.6280164510	mother
0.6280164510	quickly
0.6280164510	protect
0.6280164510	wind
0.6280164510	include
0.6280164510	strange
0.6280164510	clever
0.6278798784	housework
0.6273828823	risk
0.6260102951	chores
0.6255916751	food
0.6252095246	problems
0.6240664556	place
0.6237548046	walking
0.6235160610	finally
0.6234174654	computers
0.6234174654	weighs
0.6234174654	pressure
0.6234174654	minute
0.6234174654	birthday
0.6234174654	railway
0.6234174654	train
0.6234174654	writer
0.6234174654	angry
0.6234174654	waste
0.6234174654	arrived
0.6234174654	sweet
0.6234174654	fiction
0.6234174654	stone
0.6234174654	silence
0.6234174654	provide
0.6231463013	opinion
0.6231463013	played
0.6231100704	sale
0.6230952021	cm
0.6230952021	zoo
0.6216197856	phrases
0.6214908437	listen
0.6208293683	play
0.6206044790	notes
0.6202948255	false
0.6198132432	oe
0.6191446007	helpers
0.6191446007	soft
0.6191446007	adult
0.6191446007	news
0.6191446007	movie
0.6191446007	amusement
0.6191446007	program
0.6191446007	study
0.6183900910	places
0.6183873324	deal
0.6183873324	bread
0.6183783155	museum
0.6179274439	list
0.6175741275	ocean
0.6170444385	toilets
0.6170444385	wake
0.6170444385	heavy
0.6170444385	cold
0.6170038943	helped
0.6162706657	party
0.6162706657	yard
0.6162164053	object
0.6157949189	tense
0.6153728020	talk
0.6147394157	information
0.6146054875	p.s0
0.6146054875	conj
0.6146054875	sentence
0.6146054875	gave
0.6146054875	fell
0.6146054875	felt
0.6146054875	2c
0.6146054875	tomorrow
0.6146054875	thinks
0.6146054875	hide
0.6146054875	recently
0.6146054875	lend
0.6145289920	god
0.6144931444	answer
0.6144144779	popular
0.6142144230	aa
0.6140965586	event
0.6137139745	history
0.6136780178	strong
0.6135448571	toys
0.6135448571	grades
0.6135448571	phone
0.6135375161	letters
0.6135375161	salt
0.6135375161	death
0.6135375161	exciting
0.6135375161	heavily
0.6135375161	depend
0.6135375161	floor
0.6135375161	shower
0.6134325327	sounds
0.6132646868	killed
0.6132646868	tree
0.6132646868	fit
0.6132646868	push
0.6132646868	3s
0.6132646868	climbers
0.6132646868	wrote
0.6132646868	died
0.6132646868	tail
0.6132646868	taking
0.6132646868	p.l
0.6132339301	moonlight
0.6132339301	worry
0.6132339301	teach
0.6132339301	excitement
