0.9192298822	maya
0.9182000295	sigmod
0.9172264631	aibo
0.9164222533	bleu
0.9158158350	sigcse
0.9156619343	oopsla
0.9153184741	gnss
0.9152134969	hapmap
0.9136686167	athena
0.9135909323	sdh
0.9134636596	ql
0.9134319975	russell
0.9132870692	prima
0.9130166514	amba
0.9126013282	mpich
0.9117470410	adam
0.9116693203	posix
0.9115909323	dwdm
0.9113778764	bicmos
0.9112587067	ross
0.9112513257	tamil
0.9110820949	baltimore
0.9109383378	dvd
0.9106819374	eric
0.9106351168	sdram
0.9106275025	gpss
0.9105314194	jxta
0.9102746773	ariadne
0.9100577773	cantor
0.9100038309	marte
0.9098845841	eden
0.9097567787	collins
0.9096261752	fipa
0.9093697113	uppaal
0.9091704976	isis
0.9089855820	venus
0.9089065167	uddi
0.9088693289	thompson
0.9088575990	otis
0.9086400187	steve
0.9086306856	usenet
0.9084274739	pon
0.9083807745	munich
0.9081241619	ericsson
0.9080994194	wei
0.9080707667	gan
0.9079720605	tcl
0.9079065167	vdm
0.9077139698	aix
0.9076704976	isar
0.9074166514	mof
0.9074065167	psk
0.9071773287	berge
0.9071351168	pepa
0.9070665057	srams
0.9069244820	indonesia
0.9069065167	scorm
0.9068310482	chris
0.9067655602	hemt
0.9067240611	morris
0.9066484064	jim
0.9066040840	modis
0.9064560454	mhc
0.9064546647	karl
0.9064472093	melbourne
0.9064432249	dacs
0.9063430656	rose
0.9062970428	cao
0.9062873173	p300
0.9062419262	vth
0.9061628548	emerald
0.9060668002	cox
0.9059752595	ota
0.9059671228	ssl
0.9059604451	gbps
0.9059595086	ctl
0.9059065167	xacml
0.9058566776	ncbi
0.9058251644	dirac
0.9056818304	observatory
0.9056752881	tesla
0.9055039106	bose
0.9054112031	greenhouse
0.9053041034	austin
0.9052669182	siemens
0.9051716085	amd
0.9051616339	alan
0.9051453423	jr
0.9051337895	dtd
0.9051337895	nfs
0.9050939300	malaysian
0.9050038309	cocomo
0.9049652609	vhf
0.9049361301	lego
0.9049065167	lcd
0.9049065167	etl
0.9048350882	obdd
0.9047954521	vcr
0.9044342035	kleinberg
0.9044034998	exptime
0.9043350882	gprs
0.9043350882	osi
0.9043297844	msn
0.9043258031	cmmi
0.9042300376	scotland
0.9042256449	titan
0.9039671228	nist
